work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,residencia_iso3
2024.0,SE,FT,Data Engineer,124800,USD,124800,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,160000,USD,160000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,199600,USD,199600,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,121000,USD,121000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,226000,USD,226000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,132000,USD,132000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,279400,USD,279400,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,233761,USD,233761,US,0,US,M,USA
2024.0,EN,FT,Data Engineer,80000,USD,80000,MT,0,MT,M,MLT
2024.0,EN,FT,Data Engineer,40000,USD,40000,MT,0,MT,M,MLT
2024.0,SE,FT,Data Engineer,370002,USD,370002,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,196008,USD,196008,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,145537,USD,145537,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,119076,USD,119076,US,100,US,M,USA
2024.0,EX,FT,Data Engineer,192300,USD,192300,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,192300,USD,192300,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,54000,EUR,60000,IE,0,IE,M,IRL
2024.0,MI,FT,Data Engineer,46000,EUR,51111,IE,0,IE,M,IRL
2024.0,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,250200,USD,250200,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,117200,USD,117200,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,171000,USD,171000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,144000,USD,144000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,100000,GBP,125000,GB,0,GB,M,GBR
2024.0,SE,FT,Data Engineer,75000,GBP,93750,GB,0,GB,M,GBR
2024.0,MI,FT,Data Engineer,160000,USD,160000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,135000,USD,135000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,183000,USD,183000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,152000,USD,152000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,118000,USD,118000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,105000,USD,105000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,75000,USD,75000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,279400,USD,279400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,224028,USD,224028,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,170760,USD,170760,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,113840,USD,113840,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,170760,USD,170760,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,113840,USD,113840,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,212160,USD,212160,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,141440,USD,141440,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,213480,USD,213480,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,142320,USD,142320,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,96600,USD,96600,US,0,US,M,USA
2024.0,EN,FT,Data Engineer,172000,USD,172000,US,0,US,M,USA
2024.0,EN,FT,Data Engineer,75600,USD,75600,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,277000,USD,277000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,173000,USD,173000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,137000,USD,137000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,60400,USD,60400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,190000,USD,190000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,95000,USD,95000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,205600,USD,205600,US,0,US,L,USA
2024.0,MI,FT,Data Engineer,118900,USD,118900,US,0,US,L,USA
2024.0,SE,FT,Data Engineer,240000,USD,240000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,190000,USD,190000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,149600,USD,149600,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,119680,USD,119680,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,149600,USD,149600,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,119680,USD,119680,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,149600,USD,149600,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,119680,USD,119680,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,149600,USD,149600,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,119680,USD,119680,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,120000,USD,120000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,227800,USD,227800,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,138100,USD,138100,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,200875,USD,200875,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,120525,USD,120525,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,176100,USD,176100,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,110200,USD,110200,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,173040,USD,173040,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,79310,USD,79310,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,120800,USD,120800,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,63600,USD,63600,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,234400,USD,234400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,141100,USD,141100,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,184000,USD,184000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,185400,USD,185400,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,92100,USD,92100,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,169400,USD,169400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,123200,USD,123200,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,235400,USD,235400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,209720,USD,209720,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,237500,USD,237500,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,137750,USD,137750,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,163000,USD,163000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,94500,USD,94500,US,0,US,M,USA
2024.0,EN,FT,Data Engineer,78000,USD,78000,US,0,US,M,USA
2024.0,EN,FT,Data Engineer,66000,USD,66000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,200000,USD,200000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,90500,USD,90500,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,201500,USD,201500,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,183000,USD,183000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,201600,USD,201600,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,134400,USD,134400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,250700,USD,250700,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,151900,USD,151900,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,162225,USD,162225,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,103800,USD,103800,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,146005,USD,146005,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,93420,USD,93420,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,198600,USD,198600,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,105800,USD,105800,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,265080,USD,265080,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,176720,USD,176720,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,296300,USD,296300,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,166600,USD,166600,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,250700,USD,250700,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,151900,USD,151900,US,0,US,M,USA
2024.0,EN,FT,Data Engineer,64000,USD,64000,US,0,US,M,USA
2024.0,EN,FT,Data Engineer,44000,USD,44000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,151323,USD,151323,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,151323,USD,151323,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,137000,USD,137000,AU,0,AU,M,AUS
2024.0,MI,FT,Data Engineer,60400,USD,60400,AU,0,AU,M,AUS
2024.0,MI,FT,Data Engineer,115000,USD,115000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,98000,USD,98000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,225000,USD,225000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,169000,USD,169000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,163000,USD,163000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,77000,USD,77000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,148017,USD,148017,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,87069,USD,87069,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,144000,USD,144000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,102500,USD,102500,US,0,US,M,USA
2024.0,EN,FT,Data Engineer,114000,USD,114000,US,0,US,M,USA
2024.0,EN,FT,Data Engineer,85300,USD,85300,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,172000,USD,172000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,75600,USD,75600,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,209100,USD,209100,US,0,US,L,USA
2024.0,SE,FT,Data Engineer,156312,USD,156312,US,0,US,L,USA
2024.0,SE,FT,Data Engineer,149600,USD,149600,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,119680,USD,119680,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,135300,USD,135300,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,116100,USD,116100,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,70000,USD,70000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,105000,GBP,131250,GB,0,GB,M,GBR
2024.0,SE,FT,Data Engineer,60000,GBP,75000,GB,0,GB,M,GBR
2024.0,MI,FT,Data Engineer,65000,GBP,81250,GB,100,GB,M,GBR
2024.0,MI,FT,Data Engineer,55000,GBP,68750,GB,100,GB,M,GBR
2024.0,MI,FT,Data Engineer,265080,USD,265080,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,176720,USD,176720,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,134000,USD,134000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,117400,USD,117400,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,221000,USD,221000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,138000,USD,138000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,120000,CAD,92307,CA,0,CA,M,CAN
2024.0,MI,FT,Data Engineer,100000,CAD,76923,CA,0,CA,M,CAN
2024.0,SE,FT,Data Engineer,189000,USD,189000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,89000,USD,89000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,108600,USD,108600,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,72400,USD,72400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,172000,USD,172000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,75600,USD,75600,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,137000,USD,137000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,60400,USD,60400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,172000,USD,172000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,75600,USD,75600,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,137000,USD,137000,EG,0,EG,M,EGY
2024.0,MI,FT,Data Engineer,60400,USD,60400,EG,0,EG,M,EGY
2024.0,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,256300,USD,256300,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,126400,USD,126400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,161800,USD,161800,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,121400,USD,121400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,161800,USD,161800,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,121400,USD,121400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,70000,USD,70000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,200000,USD,200000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,165000,USD,165000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,105000,GBP,131250,GB,0,GB,M,GBR
2024.0,SE,FT,Data Engineer,75000,GBP,93750,GB,0,GB,M,GBR
2024.0,MI,FT,Data Engineer,80000,GBP,100000,GB,0,GB,M,GBR
2024.0,MI,FT,Data Engineer,45000,GBP,56250,GB,0,GB,M,GBR
2024.0,SE,FT,Data Engineer,195000,USD,195000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,219700,USD,219700,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,164299,USD,164299,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,361000,USD,361000,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,314000,USD,314000,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,130000,USD,130000,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,90000,USD,90000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,162000,USD,162000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,102600,USD,102600,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,87610,GBP,109512,GB,0,GB,M,GBR
2024.0,SE,FT,Data Engineer,68202,GBP,85252,GB,0,GB,M,GBR
2024.0,MI,FT,Data Engineer,205600,USD,205600,US,0,US,L,USA
2024.0,MI,FT,Data Engineer,118900,USD,118900,US,0,US,L,USA
2024.0,EX,FT,Data Engineer,140000,USD,140000,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,115000,USD,115000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,90000,GBP,112500,GB,0,GB,M,GBR
2024.0,MI,FT,Data Engineer,70000,GBP,87500,GB,0,GB,M,GBR
2024.0,MI,FT,Data Engineer,111800,USD,111800,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,67800,USD,67800,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,166000,USD,166000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,83000,USD,83000,US,0,US,M,USA
2024.0,EN,FT,Data Engineer,82000,USD,82000,US,100,US,M,USA
2024.0,EN,FT,Data Engineer,37000,USD,37000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,232900,USD,232900,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,152100,USD,152100,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,190000,USD,190000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,100000,EUR,111111,FR,100,FR,M,FRA
2024.0,SE,FT,Data Engineer,60000,EUR,66666,FR,100,FR,M,FRA
2024.0,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,100000,EUR,111111,PL,100,PL,M,POL
2024.0,SE,FT,Data Engineer,60000,EUR,66666,PL,100,PL,M,POL
2024.0,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,220000,USD,220000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,176000,USD,176000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,117000,USD,117000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,196900,USD,196900,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,180677,USD,180677,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,87000,USD,87000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,66000,USD,66000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,102540,USD,102540,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,92290,USD,92290,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,172000,USD,172000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,75600,USD,75600,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,216000,USD,216000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,135000,USD,135000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,199600,USD,199600,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,121000,USD,121000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,199600,USD,199600,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,121000,USD,121000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,199600,USD,199600,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,121000,USD,121000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,133400,USD,133400,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,98600,USD,98600,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,139001,USD,139001,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,102739,USD,102739,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,161800,USD,161800,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,97100,USD,97100,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,121000,USD,121000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,88000,USD,88000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,212800,USD,212800,US,0,US,L,USA
2024.0,MI,FT,Data Engineer,125500,USD,125500,US,0,US,L,USA
2024.0,SE,FT,Data Engineer,179600,USD,179600,US,0,US,L,USA
2024.0,SE,FT,Data Engineer,104700,USD,104700,US,0,US,L,USA
2024.0,MI,FT,Data Engineer,105000,USD,105000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,105000,USD,105000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,213600,USD,213600,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,103200,USD,103200,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,77040,EUR,85600,LT,0,LT,M,LTU
2024.0,SE,FT,Data Engineer,51360,EUR,57066,LT,0,LT,M,LTU
2024.0,SE,FT,Data Engineer,166000,USD,166000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,104000,USD,104000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,222400,USD,222400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,134800,USD,134800,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,214500,USD,214500,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,121909,USD,121909,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,183300,USD,183300,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,101400,USD,101400,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,125000,CAD,96153,AU,0,AU,M,AUS
2024.0,SE,FT,Data Engineer,74160,CAD,57046,AU,0,AU,M,AUS
2024.0,SE,FT,Data Engineer,102303,GBP,127878,GB,0,GB,M,GBR
2024.0,SE,FT,Data Engineer,68202,GBP,85252,GB,0,GB,M,GBR
2024.0,EN,FT,Data Engineer,158620,USD,158620,US,0,US,M,USA
2024.0,EN,FT,Data Engineer,79310,USD,79310,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,166000,USD,166000,CA,0,CA,M,CAN
2024.0,SE,FT,Data Engineer,82000,USD,82000,CA,0,CA,M,CAN
2024.0,MI,FT,Data Engineer,205600,USD,205600,US,0,US,L,USA
2024.0,MI,FT,Data Engineer,118900,USD,118900,US,0,US,L,USA
2024.0,SE,FT,Data Engineer,299000,USD,299000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,169000,USD,169000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,299000,USD,299000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,169000,USD,169000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,140250,USD,140250,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,214300,USD,214300,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,108500,USD,108500,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,227800,USD,227800,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,138100,USD,138100,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,222400,USD,222400,US,0,US,M,USA
2024.0,EX,FT,Data Engineer,134800,USD,134800,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,195500,USD,195500,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,117300,USD,117300,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,264800,USD,264800,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,172900,USD,172900,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,149500,USD,149500,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,116979,USD,116979,US,0,US,M,USA
2024.0,EN,FT,Data Engineer,64000,USD,64000,US,0,US,M,USA
2024.0,EN,FT,Data Engineer,64000,USD,64000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,158620,USD,158620,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,72100,USD,72100,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,220000,USD,220000,DE,0,DE,M,DEU
2024.0,SE,FT,Data Engineer,96600,USD,96600,DE,0,DE,M,DEU
2024.0,EN,FT,Data Engineer,156100,USD,156100,US,0,US,M,USA
2024.0,EN,FT,Data Engineer,74100,USD,74100,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,172000,USD,172000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,75600,USD,75600,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,286000,USD,286000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,143000,USD,143000,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,171700,USD,171700,CA,0,CA,M,CAN
2024.0,MI,FT,Data Engineer,110500,USD,110500,CA,0,CA,M,CAN
2024.0,EN,CT,Data Engineer,100000,USD,100000,US,0,US,M,USA
2024.0,EN,CT,Data Engineer,90000,USD,90000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,120000,USD,120000,US,100,US,M,USA
2024.0,MI,FT,Data Engineer,133400,USD,133400,US,0,US,M,USA
2024.0,MI,FT,Data Engineer,94500,USD,94500,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,223150,USD,223150,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,148784,USD,148784,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,110000,USD,110000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,90000,USD,90000,US,100,US,M,USA
2024.0,SE,FT,Data Engineer,261800,USD,261800,US,0,US,M,USA
2024.0,SE,FT,Data Engineer,175600,USD,175600,US,0,US,M,USA
2024.0,EN,FT,Data Engineer,215300,USD,215300,CA,0,CA,M,CAN
2024.0,EN,FT,Data Engineer,113400,USD,113400,CA,0,CA,M,CAN
2024.0,MI,FT,Data Engineer,124600,USD,124600,CA,100,CA,M,CAN
2024.0,MI,FT,Data Engineer,87220,USD,87220,CA,100,CA,M,CAN
2024.0,EX,FT,Data Engineer,215000,USD,215000,US,0,US,M,USA
